url,walk_score,transit_score,bike_score
https://www.redfin.com/MO/Saint-Louis/5641-Marquette-Ave-63139/home/93749128,38.0,36.0,43.0
https://www.redfin.com/MO/Saint-Louis/4566-Lewis-Pl-63113/home/93749619,53.0,43.0,50.0
https://www.redfin.com/MO/Saint-Louis/1310-San-Jacinto-Ct-63139/home/93750089,69.0,33.0,53.0
https://www.redfin.com/MO/Saint-Louis/5629-Marquette-Ave-63139/home/93749131,38.0,36.0,43.0
https://www.redfin.com/MO/Saint-Louis/4523-Anderson-Ave-63115/home/93734114,52.0,42.0,39.0
https://www.redfin.com/MO/Saint-Louis/4521-Anderson-Ave-63115/home/93734136,52.0,42.0,39.0
https://www.redfin.com/MO/Saint-Louis/4631-Primm-St-63116/home/93775221,35.0,39.0,44.0
https://www.redfin.com/MO/Saint-Louis/5315-Alfred-Ave-63116/home/93761696,83.0,38.0,68.0
https://www.redfin.com/MO/Saint-Louis/4121-Taft-Ave-63116/home/93757851,73.0,39.0,75.0
https://www.redfin.com/MO/Saint-Louis/4340-Miami-St-63116/home/93730104,70.0,40.0,58.0
https://www.redfin.com/MO/Saint-Louis/2603-Brannon-Ave-63139/home/93727383,86.0,34.0,55.0
https://www.redfin.com/MO/Saint-Louis/935-Fillmore-St-63111/home/93708887,59.0,40.0,56.0
https://www.redfin.com/MO/Saint-Louis/8512-Minnesota-Ave-63111/home/93711571,66.0,35.0,53.0
https://www.redfin.com/MO/Saint-Louis/7125-Vermont-Ave-63111/home/93710425,71.0,42.0,79.0
https://www.redfin.com/MO/Saint-Louis/3663-Steins-St-63116/home/93757118,47.0,38.0,49.0
https://www.redfin.com/MO/Saint-Louis/3461-S-Grand-Blvd-63118/home/93695492,88.0,46.0,67.0
https://www.redfin.com/MO/Saint-Louis/1319-San-Jacinto-Ct-63139/home/93750079,59.0,33.0,42.0
https://www.redfin.com/MO/Saint-Louis/2827-Abner-Pl-63120/home/93738219,66.0,41.0,44.0
https://www.redfin.com/MO/Saint-Louis/4518-Tennessee-Ave-63111/home/93706295,78.0,41.0,52.0
https://www.redfin.com/MO/Saint-Louis/6041-Harney-Ave-63136/home/93758448,63.0,39.0,55.0
https://www.redfin.com/MO/Saint-Louis/4175-Newport-Ct-63116/home/62743526,80.0,38.0,69.0
https://www.redfin.com/MO/Saint-Louis/4717-Michigan-Ave-63111/home/93707473,66.0,40.0,49.0
https://www.redfin.com/MO/Saint-Louis/246-Woodbourne-Dr-63105/home/93771920,49.0,46.0,71.0
https://www.redfin.com/MO/University-City/6238-Washington-Ave-63130/home/93760196,92.0,54.0,69.0
https://www.redfin.com/MO/Saint-Louis/15-Arundel-Pl-63105/home/93766545,65.0,43.0,82.0
https://www.redfin.com/MO/Saint-Louis/1414-Mississippi-Ave-63104/home/62765202,87.0,54.0,69.0
https://www.redfin.com/MO/Saint-Louis/907-N-Taylor-Ave-63122/home/93512270,70.0,43.0,51.0
https://www.redfin.com/MO/Saint-Louis/4538-Pershing-Pl-63108/home/93724614,83.0,44.0,62.0
https://www.redfin.com/MO/University-City/6223-Washington-Ave-63130/home/93760159,92.0,55.0,67.0
https://www.redfin.com/MO/Saint-Louis/4624-Pershing-Pl-63108/home/93724640,87.0,44.0,61.0
https://www.redfin.com/MO/Saint-Louis/1817-Lasalle-St-63104/home/93701280,82.0,61.0,58.0
https://www.redfin.com/MO/Saint-Louis/2741-Lafayette-Ave-63104/home/193545739,79.0,38.0,55.0
https://www.redfin.com/MO/Saint-Louis/4355-W-Pine-Blvd-63108/home/93725232,76.0,56.0,66.0
https://www.redfin.com/MO/Saint-Louis/5239-Wilson-Ave-63110/home/93727734,87.0,31.0,61.0
https://www.redfin.com/MO/Saint-Louis/17-Arundel-Pl-63105/home/93766546,65.0,43.0,82.0
https://www.redfin.com/MO/Saint-Louis/5443-Columbia-Ave-63139/home/93771705,85.0,34.0,54.0
https://www.redfin.com/MO/Saint-Louis/5302-Wilson-Ave-63110/home/178545699,86.0,34.0,56.0
https://www.redfin.com/MO/Saint-Louis/362-Walton-Row-63108/home/62756938,86.0,44.0,60.0
https://www.redfin.com/MO/St-Louis/3758-Olive-St-63108/unit-14/home/195107699,68.0,51.0,64.0
https://www.redfin.com/MO/Saint-Louis/1038-Geyer-Ave-63104/home/93685666,88.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/6327-Wade-Ave-63139/home/93726459,77.0,34.0,45.0
https://www.redfin.com/MO/Saint-Louis/4731-Westminster-Pl-63108/home/93709316,89.0,45.0,54.0
https://www.redfin.com/MO/Saint-Louis/4508-Pershing-Pl-63108/home/93724628,83.0,44.0,62.0
https://www.redfin.com/MO/Saint-Louis/1103-Dolman-St-63104/home/93683537,83.0,61.0,63.0
https://www.redfin.com/MO/Saint-Louis/2017-Park-Ave-63104/home/93672793,86.0,51.0,69.0
https://www.redfin.com/MO/Saint-Louis/6225-San-Bonita-Ave-63105/home/93768160,73.0,36.0,81.0
https://www.redfin.com/MO/Saint-Louis/6310-Alexander-Dr-63105/home/93477165,52.0,45.0,80.0
https://www.redfin.com/MO/Saint-Louis/1912-Rutger-St-63104/home/168304422,87.0,54.0,69.0
https://www.redfin.com/MO/Saint-Louis/8-W-Pine-Ct-63108/home/93724529,87.0,57.0,66.0
https://www.redfin.com/MO/Saint-Louis/6732-Delor-St-63109/home/93781392,58.0,42.0,60.0
https://www.redfin.com/MO/Saint-Louis/1823-Hickory-St-63104/home/93701221,85.0,59.0,63.0
https://www.redfin.com/MO/Saint-Louis/1218-Dolman-St-63104/home/146873435,86.0,58.0,65.0
https://www.redfin.com/MO/Saint-Louis/4533-Westminster-Pl-63108/home/93739871,87.0,45.0,58.0
https://www.redfin.com/MO/Saint-Louis/10-Arundel-Pl-63105/home/93769346,65.0,43.0,82.0
https://www.redfin.com/MO/Saint-Louis/370-Walton-Row-63108/home/93724710,86.0,44.0,60.0
https://www.redfin.com/MO/Saint-Louis/3525-Crittenden-St-63118/home/93692731,85.0,43.0,81.0
https://www.redfin.com/MO/Saint-Louis/4016-Flora-Pl-63110/home/93746617,72.0,37.0,60.0
https://www.redfin.com/MO/Saint-Louis/4385-McPherson-Ave-63108/home/93740334,77.0,43.0,62.0
https://www.redfin.com/MO/Saint-Louis/5951-Jamieson-Ave-63109/home/62742167,25.0,29.0,54.0
https://www.redfin.com/MO/University-City/6249-Washington-Ave-63130/home/62753318,92.0,54.0,69.0
https://www.redfin.com/MO/Saint-Louis/4424-Laclede-Ave-63108/home/93725073,74.0,58.0,65.0
https://www.redfin.com/MO/Saint-Louis/1409-Vail-Pl-63104/home/93673161,86.0,51.0,69.0
https://www.redfin.com/MO/Saint-Louis/4347-McPherson-Ave-63108/home/93740305,73.0,43.0,61.0
https://www.redfin.com/MO/Saint-Louis/5156-Westminster-Pl-63108/home/77510183,76.0,47.0,67.0
https://www.redfin.com/MO/Saint-Louis/2309-Sublette-Ave-63110/home/181867568,84.0,34.0,50.0
https://www.redfin.com/MO/Saint-Louis/3834-Olive-St-63108/home/176875143,68.0,50.0,69.0
https://www.redfin.com/MO/Saint-Louis/2328-Albion-Pl-63104/home/93672036,85.0,40.0,67.0
https://www.redfin.com/MO/Saint-Louis/5027-Daggett-Ave-63110/home/93728145,78.0,33.0,71.0
https://www.redfin.com/MO/Saint-Louis/5223-Botanical-Ave-63110/home/93727552,85.0,31.0,57.0
https://www.redfin.com/MO/Saint-Louis/6253-Murdoch-Ave-63109/home/93780082,83.0,38.0,63.0
https://www.redfin.com/MO/Saint-Louis/1901-Lafayette-Ave-63104/home/93697406,86.0,47.0,65.0
https://www.redfin.com/MO/Saint-Louis/1908-Lasalle-St-63104/home/93701184,85.0,59.0,63.0
https://www.redfin.com/MO/Saint-Louis/5102-Waterman-Blvd-63108/home/93745900,71.0,46.0,66.0
https://www.redfin.com/MO/Saint-Louis/5150-Westminster-Pl-63108/home/93745986,68.0,48.0,70.0
https://www.redfin.com/MO/Saint-Louis/4440-Laclede-Ave-63108/home/93672249,74.0,58.0,65.0
https://www.redfin.com/MO/Saint-Louis/4351-Laclede-Ave-63108/home/93725182,74.0,58.0,66.0
https://www.redfin.com/MO/Saint-Louis/4235-Maryland-Ave-63108/home/93725334,74.0,54.0,65.0
https://www.redfin.com/MO/St-Louis/2223-Hickory-63104/home/186089507,79.0,54.0,56.0
https://www.redfin.com/MO/Saint-Louis/4312-Laclede-Ave-63108/home/93725190,73.0,57.0,65.0
https://www.redfin.com/MO/Saint-Louis/2920-Milton-Blvd-63104/home/93691199,82.0,42.0,63.0
https://www.redfin.com/MO/Saint-Louis/2614-Dalton-Ave-63139/home/93726773,83.0,33.0,58.0
https://www.redfin.com/MO/Saint-Louis/6207-Delor-St-63109/home/93780310,79.0,35.0,51.0
https://www.redfin.com/MO/Saint-Louis/3810-Olive-St-63108/unit-10/home/176875147,68.0,51.0,64.0
https://www.redfin.com/MO/Saint-Louis/1216-Dolman-St-63104/home/103203498,86.0,58.0,65.0
https://www.redfin.com/MO/Saint-Louis/336-N-Newstead-Ave-63108/home/93725641,77.0,44.0,63.0
https://www.redfin.com/MO/Saint-Louis/1928-Lasalle-St-63104/home/76811282,81.0,59.0,55.0
https://www.redfin.com/MO/Saint-Louis/4211-Shenandoah-Ave-63110/home/62698685,73.0,29.0,71.0
https://www.redfin.com/MO/Saint-Louis/4319-McPherson-Ave-63108/home/70105615,73.0,43.0,61.0
https://www.redfin.com/MO/Saint-Louis/4230-Maryland-Ave-63108/home/146873905,74.0,54.0,65.0
https://www.redfin.com/MO/Saint-Louis/4234-Olive-St-63108/home/62726464,74.0,43.0,61.0
https://www.redfin.com/MO/Saint-Louis/5217-Botanical-Ave-63110/home/146873938,85.0,31.0,57.0
https://www.redfin.com/MO/Saint-Louis/6242-Loran-Ave-63109/home/93779934,72.0,35.0,49.0
https://www.redfin.com/MO/Saint-Louis/3649-Cleveland-Ave-63110/home/93700316,79.0,38.0,71.0
https://www.redfin.com/MO/Saint-Louis/5918-Crane-Cir-63109/home/67168265,51.0,30.0,52.0
https://www.redfin.com/MO/Saint-Louis/2747-Lafayette-Ave-63104/home/77299754,79.0,38.0,55.0
https://www.redfin.com/MO/Saint-Louis/4366-Laclede-Ave-63108/home/93725198,74.0,58.0,66.0
https://www.redfin.com/MO/Saint-Louis/4527-Maryland-Ave-63108/home/93724738,83.0,44.0,62.0
https://www.redfin.com/MO/Saint-Louis/6347-Devonshire-Ave-63109/home/93780130,79.0,39.0,64.0
https://www.redfin.com/MO/Saint-Louis/4008-Flora-Pl-63110/home/77526639,72.0,37.0,60.0
https://www.redfin.com/MO/St-Louis/3810-Olive-St-63108/unit-10/home/192866158,68.0,51.0,64.0
https://www.redfin.com/MO/St-Louis/2227-Hickory-63104/home/171387812,79.0,54.0,56.0
https://www.redfin.com/MO/Saint-Louis/2235-Hickory-St-63104/home/181866124,78.0,50.0,60.0
https://www.redfin.com/MO/Saint-Louis/3918-Cleveland-Ave-63110/home/93746314,74.0,37.0,65.0
https://www.redfin.com/MO/Saint-Louis/6127-Kingsbury-Ave-63112/home/62765009,72.0,56.0,76.0
https://www.redfin.com/MO/Saint-Louis/3816-Castleman-Ave-63110/home/93747266,73.0,39.0,63.0
https://www.redfin.com/MO/Saint-Louis/3847-Holly-Hills-Blvd-63116/home/93773684,51.0,36.0,69.0
https://www.redfin.com/MO/Saint-Louis/5945-Clifton-Ave-63109/home/93783994,62.0,32.0,54.0
https://www.redfin.com/MO/Saint-Louis/3011-Wisconsin-Ave-63118/home/93699107,86.0,43.0,49.0
https://www.redfin.com/MO/Saint-Louis/1226-Dolman-St-63104/home/143286332,86.0,58.0,65.0
https://www.redfin.com/MO/Saint-Louis/4001-Cleveland-Ave-63110/home/93746567,74.0,36.0,62.0
https://www.redfin.com/MO/Saint-Louis/3511-Pestalozzi-St-63118/home/93692428,85.0,43.0,81.0
https://www.redfin.com/MO/Saint-Louis/3740-Texas-Ave-63118/home/93696622,85.0,40.0,58.0
https://www.redfin.com/MO/Saint-Louis/4650-Saint-Louis-Ave-63115/home/93718424,55.0,40.0,43.0
https://www.redfin.com/MO/Saint-Louis/6111-Sherry-Ave-63136/home/93745584,45.0,37.0,54.0
https://www.redfin.com/MO/Saint-Louis/2917-Abner-Pl-63120/home/93738363,65.0,41.0,39.0
https://www.redfin.com/MO/Saint-Louis/6119-Lillian-Ave-63136/home/93762141,46.0,36.0,48.0
https://www.redfin.com/MO/Saint-Louis/4031-Pennsylvania-Ave-63118/home/93704923,73.0,45.0,52.0
https://www.redfin.com/MO/Saint-Louis/4561-Lexington-Ave-63115/home/93735549,65.0,39.0,43.0
https://www.redfin.com/MO/Saint-Louis/3958-Kennerly-Ave-63113/home/62732076,58.0,44.0,53.0
https://www.redfin.com/MO/Saint-Louis/1517-Herder-St-63107/home/93689192,61.0,40.0,59.0
https://www.redfin.com/MO/Saint-Louis/4239-E-San-Francisco-Ave-63115/home/93715655,64.0,40.0,46.0
https://www.redfin.com/MO/Saint-Louis/4240-Nebraska-Ave-63111/home/93705540,74.0,42.0,52.0
https://www.redfin.com/MO/Saint-Louis/5053-Claxton-Ave-63120/home/93764180,39.0,38.0,42.0
https://www.redfin.com/MO/Saint-Louis/5114-Maffitt-Ave-63113/home/93737481,58.0,41.0,50.0
https://www.redfin.com/MO/Saint-Louis/5088-Queens-Ave-63115/home/93768753,35.0,40.0,37.0
https://www.redfin.com/MO/Saint-Louis/5219-Maffitt-Ave-63113/home/93737456,58.0,41.0,49.0
https://www.redfin.com/MO/Saint-Louis/1169-Howell-St-63147/home/62715313,65.0,44.0,56.0
https://www.redfin.com/MO/Saint-Louis/3130-Oregon-Ave-63118/home/93692934,86.0,42.0,62.0
https://www.redfin.com/MO/Saint-Louis/4633-Michigan-Ave-63111/home/93706837,62.0,40.0,54.0
https://www.redfin.com/MO/Saint-Louis/3223-Taft-Ave-63111/home/93706216,70.0,41.0,55.0
https://www.redfin.com/MO/Saint-Louis/4961-Margaretta-Ave-63115/home/93761346,63.0,40.0,49.0
https://www.redfin.com/MO/Saint-Louis/4623-Elmbank-Ave-63115/home/93736030,61.0,40.0,43.0
https://www.redfin.com/MO/Saint-Louis/819-Elias-Ave-63147/home/93782975,46.0,47.0,43.0
https://www.redfin.com/MO/Saint-Louis/5359-Maffitt-Ave-63112/home/93738256,60.0,41.0,43.0
https://www.redfin.com/MO/Saint-Louis/4976-Genevieve-Ave-63120/home/93757409,35.0,36.0,39.0
https://www.redfin.com/MO/Saint-Louis/4414-Carter-Ave-63115/home/93734231,56.0,43.0,51.0
https://www.redfin.com/MO/St-Louis/5955-Harney-63135/home/196025851,64.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/4330-California-Ave-63111/home/93705808,67.0,39.0,57.0
https://www.redfin.com/MO/Saint-Louis/6301-Laura-Ave-63136/home/93762194,49.0,36.0,51.0
https://www.redfin.com/MO/Saint-Louis/3918-California-Ave-63118/home/93704319,77.0,43.0,59.0
https://www.redfin.com/MO/Saint-Louis/1122-McLaran-Ave-63147/home/93731328,62.0,38.0,45.0
https://www.redfin.com/MO/Saint-Louis/6155-Sherry-Ave-63136/home/93745573,44.0,37.0,48.0
https://www.redfin.com/MO/Saint-Louis/5920-Lalite-Ave-63136/home/93758733,48.0,37.0,53.0
https://www.redfin.com/MO/Saint-Louis/6341-Sherry-Ave-63136/home/93762091,48.0,,50.0
https://www.redfin.com/MO/Saint-Louis/4319-Prairie-Ave-63107/home/93712823,56.0,45.0,61.0
https://www.redfin.com/MO/Saint-Louis/918-Nassau-Dr-63147/home/93759802,44.0,47.0,47.0
https://www.redfin.com/MO/Saint-Louis/4512-Ashland-Ave-63115/home/93735876,63.0,39.0,45.0
https://www.redfin.com/MO/Saint-Louis/8421-Church-Rd-63147/home/93731366,62.0,36.0,44.0
https://www.redfin.com/MO/Saint-Louis/3408-Marcus-Ave-63115/home/93735833,60.0,40.0,45.0
https://www.redfin.com/MO/Saint-Louis/4629-Michigan-Ave-63111/home/93706838,62.0,40.0,54.0
https://www.redfin.com/MO/Saint-Louis/8408-Church-Rd-63147/home/62720046,64.0,36.0,42.0
https://www.redfin.com/MO/Saint-Louis/1434-E-Gano-Ave-63107/home/93703701,48.0,42.0,48.0
https://www.redfin.com/MO/Saint-Louis/3720-Virginia-Ave-63118/home/93695656,82.0,47.0,53.0
https://www.redfin.com/MO/Saint-Louis/4593-Maffitt-Ave-63113/home/93718538,53.0,41.0,45.0
https://www.redfin.com/MO/Saint-Louis/4853-Calvin-Ave-63115/home/93732990,56.0,40.0,40.0
https://www.redfin.com/MO/Saint-Louis/5267-Beacon-Ave-63120/home/93763135,52.0,38.0,38.0
https://www.redfin.com/MO/Saint-Louis/5129-Maffitt-Ave-63113/home/93737305,58.0,41.0,50.0
https://www.redfin.com/MO/Saint-Louis/6315-Sherry-Ave-63136/home/93762113,49.0,36.0,51.0
https://www.redfin.com/MO/Saint-Louis/5340-Mimika-Ave-63136/home/62737698,56.0,38.0,55.0
https://www.redfin.com/MO/Saint-Louis/1913-Belle-Glade-Ave-63113/home/146873830,66.0,43.0,55.0
https://www.redfin.com/MO/Saint-Louis/5962-Goodfellow-Blvd-63147/home/93768975,65.0,39.0,42.0
https://www.redfin.com/MO/Saint-Louis/2242-Osage-St-63118/home/93704952,77.0,39.0,57.0
https://www.redfin.com/MO/Saint-Louis/4939-Alcott-Ave-63120/home/93756770,32.0,37.0,35.0
https://www.redfin.com/MO/Saint-Louis/4429-Marcus-Ave-63115/home/93733139,51.0,42.0,39.0
https://www.redfin.com/MO/Saint-Louis/3414-Michigan-Ave-63118/home/62698371,87.0,46.0,61.0
https://www.redfin.com/MO/Saint-Louis/4217-Clarence-Ave-63115/home/93714357,60.0,40.0,49.0
https://www.redfin.com/MO/Saint-Louis/3607-Clay-Ave-63115/home/62716875,52.0,43.0,45.0
https://www.redfin.com/MO/Saint-Louis/4530-Greer-Ave-63115/home/93718336,60.0,39.0,43.0
https://www.redfin.com/MO/Saint-Louis/811-Hornsby-Ave-63147/home/93761177,54.0,43.0,48.0
https://www.redfin.com/MO/Saint-Louis/5710-Saint-Louis-Ave-63120/home/93755003,48.0,40.0,45.0
https://www.redfin.com/MO/Saint-Louis/4224-Penrose-St-63115/home/93714441,58.0,41.0,46.0
https://www.redfin.com/MO/Saint-Louis/2823-Nebraska-Ave-63118/home/93691796,81.0,43.0,67.0
https://www.redfin.com/MO/Saint-Louis/5242-Wabada-Ave-63113/home/93737902,62.0,41.0,54.0
https://www.redfin.com/MO/Saint-Louis/6133-Lillian-Ave-63136/home/93762121,46.0,36.0,48.0
https://www.redfin.com/MO/Saint-Louis/828-Elias-Ave-63147/home/93759939,46.0,47.0,43.0
https://www.redfin.com/MO/Saint-Louis/5521-Genevieve-Ave-63120/home/93763193,54.0,36.0,43.0
https://www.redfin.com/MO/Saint-Louis/4749-Beacon-Ave-63120/home/93767278,25.0,36.0,30.0
https://www.redfin.com/MO/Saint-Louis/827-Canaan-Ave-63147/home/93759983,46.0,47.0,43.0
https://www.redfin.com/MO/Saint-Louis/5039-Queens-Ave-63115/home/93768737,36.0,39.0,39.0
https://www.redfin.com/MO/Saint-Louis/5086-Arlington-Ave-63120/home/93764196,42.0,39.0,43.0
https://www.redfin.com/MO/Saint-Louis/4150-Shreve-Ave-63115/home/93733223,62.0,40.0,42.0
https://www.redfin.com/MO/Saint-Louis/8504-Concord-Pl-63147/home/93766425,56.0,41.0,36.0
https://www.redfin.com/MO/Saint-Louis/3203-N-Taylor-Ave-63115/home/93735858,63.0,39.0,45.0
https://www.redfin.com/MO/Saint-Louis/5521-Alcott-Ave-63120/home/93765959,53.0,39.0,44.0
https://www.redfin.com/MO/Saint-Louis/6165-Sherry-Ave-63136/home/93745570,44.0,37.0,48.0
https://www.redfin.com/MO/Saint-Louis/6018-Margaretta-Ave-63120/home/93731992,59.0,,46.0
https://www.redfin.com/MO/Saint-Louis/5353-Maffitt-Ave-63112/home/93738250,62.0,41.0,45.0
https://www.redfin.com/MO/Saint-Louis/4419-Farlin-Ave-63115/home/62714719,63.0,40.0,49.0
https://www.redfin.com/MO/Saint-Louis/5556-Floy-Ave-63136/home/93770012,58.0,39.0,48.0
https://www.redfin.com/MO/Saint-Louis/5305-Minnesota-Ave-63111/home/93708123,62.0,38.0,51.0
https://www.redfin.com/MO/Saint-Louis/4962-Lilburn-Ave-63115/home/93761118,27.0,40.0,40.0
https://www.redfin.com/MO/Saint-Louis/1519-Herder-St-63107/home/93689197,61.0,40.0,59.0
https://www.redfin.com/MO/Saint-Louis/5205-Emerson-Ave-63120/home/93765007,40.0,38.0,43.0
https://www.redfin.com/MO/Saint-Louis/5155-Terry-Ave-63115/home/93737294,64.0,41.0,50.0
https://www.redfin.com/MO/Saint-Louis/3006-Miami-St-63118/home/93696351,83.0,46.0,54.0
https://www.redfin.com/MO/Saint-Louis/4012-Penrose-St-63107/home/93714908,48.0,44.0,48.0
https://www.redfin.com/MO/Saint-Louis/610-Fremont-Ave-63147/unit-R/home/93785876,29.0,48.0,54.0
https://www.redfin.com/MO/Saint-Louis/4860-Anderson-Ave-63115/home/93733352,56.0,40.0,43.0
https://www.redfin.com/MO/Saint-Louis/949-Canaan-Ave-63147/home/93756372,53.0,46.0,48.0
https://www.redfin.com/MO/Saint-Louis/5561-Floy-Ave-63136/home/93770097,58.0,39.0,48.0
https://www.redfin.com/MO/Saint-Louis/4420-Cottage-Ave-63113/home/93717915,64.0,41.0,51.0
https://www.redfin.com/MO/Saint-Louis/2036-E-De-Soto-Ave-63107/home/93712614,52.0,45.0,60.0
https://www.redfin.com/MO/Saint-Louis/8116-Pelham-Ave-63147/home/93731456,58.0,31.0,50.0
https://www.redfin.com/MO/Saint-Louis/5431-Arlington-Ave-63120/home/93764910,51.0,40.0,45.0
https://www.redfin.com/MO/Saint-Louis/3711-Gravois-Ave-63116/home/93730381,86.0,46.0,59.0
https://www.redfin.com/MO/Saint-Louis/3122-N-Taylor-Ave-63115/home/93715395,63.0,39.0,45.0
https://www.redfin.com/MO/Saint-Louis/8214-Pelham-Ave-63147/home/62765519,62.0,32.0,51.0
https://www.redfin.com/MO/Saint-Louis/2236-Sullivan-Ave-63107/home/93687500,60.0,44.0,58.0
https://www.redfin.com/MO/Saint-Louis/4307-Gravois-Ave-63116/home/93726571,67.0,40.0,68.0
https://www.redfin.com/MO/Saint-Louis/7142-Idaho-Ave-63111/home/93710297,69.0,42.0,75.0
https://www.redfin.com/MO/Saint-Louis/4619-Natural-Bridge-Ave-63115/home/93733803,64.0,40.0,44.0
https://www.redfin.com/MO/Saint-Louis/8514-Mora-Ln-63147/home/93732241,45.0,40.0,46.0
https://www.redfin.com/MO/Saint-Louis/1632-Belt-Ave-63112/home/93738859,63.0,42.0,55.0
https://www.redfin.com/MO/Saint-Louis/4869-Carter-Ave-63115/home/62737650,51.0,40.0,35.0
https://www.redfin.com/MO/Saint-Louis/4965-Lilburn-Ave-63115/home/93756184,30.0,41.0,41.0
https://www.redfin.com/MO/Saint-Louis/1919-Belt-Ave-63112/home/93739032,59.0,42.0,55.0
https://www.redfin.com/MO/Saint-Louis/4652-Tennessee-Ave-63111/home/93707226,74.0,40.0,53.0
https://www.redfin.com/MO/Saint-Louis/5930-Shulte-Ave-63136/home/93758953,64.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/2630-Arsenal-St-63118/home/93697115,87.0,43.0,58.0
https://www.redfin.com/MO/Saint-Louis/4625-Kossuth-Ave-63115/home/93733711,57.0,40.0,38.0
https://www.redfin.com/MO/Saint-Louis/963-Canaan-Ave-63147/home/93756369,53.0,46.0,48.0
https://www.redfin.com/MO/Saint-Louis/2927-Harper-St-63107/home/93698835,69.0,46.0,60.0
https://www.redfin.com/MO/Saint-Louis/4307-Randall-Pl-63107/home/93703612,40.0,42.0,49.0
https://www.redfin.com/MO/Saint-Louis/8800-Jordan-Ave-63147/home/93783349,39.0,48.0,45.0
https://www.redfin.com/MO/Saint-Louis/1337-Walton-Ave-63113/home/93720721,66.0,43.0,58.0
https://www.redfin.com/MO/Saint-Louis/5220-Highland-Ave-63113/home/93737923,59.0,41.0,51.0
https://www.redfin.com/MO/Saint-Louis/4514-Bircher-Blvd-63115/home/93734637,42.0,44.0,39.0
https://www.redfin.com/MO/Saint-Louis/5920-Floy-Ave-63147/home/93769003,66.0,39.0,54.0
https://www.redfin.com/MO/Saint-Louis/711-Gimblin-Rd-63147/home/93731691,61.0,39.0,48.0
https://www.redfin.com/MO/Saint-Louis/4403-Cottage-Ave-63113/home/93717880,60.0,41.0,51.0
https://www.redfin.com/MO/Saint-Louis/5875-Roosevelt-Pl-63120/home/93777758,38.0,40.0,43.0
https://www.redfin.com/MO/Saint-Louis/1652-McLaran-Ave-63147/home/93732167,45.0,41.0,48.0
https://www.redfin.com/MO/Saint-Louis/1001-Veronica-Ave-63147/home/93755611,60.0,43.0,54.0
https://www.redfin.com/MO/Saint-Louis/4215-W-Page-Blvd-63113/home/93719033,66.0,42.0,56.0
https://www.redfin.com/MO/Saint-Louis/5054-Thrush-Ave-63120/home/93757577,41.0,37.0,37.0
https://www.redfin.com/MO/Saint-Louis/4112-Turner-Ave-63115/home/93734779,58.0,40.0,46.0
https://www.redfin.com/MO/Saint-Louis/1008-Wall-St-63147/home/93760924,57.0,44.0,55.0
https://www.redfin.com/MO/Saint-Louis/3425-Itaska-St-63111/home/93707193,73.0,41.0,54.0
https://www.redfin.com/MO/Saint-Louis/8845-Portland-Ter-63147/home/93783295,28.0,48.0,43.0
https://www.redfin.com/MO/Saint-Louis/5041-Lotus-Ave-63113/home/93738024,64.0,41.0,50.0
https://www.redfin.com/MO/Saint-Louis/3744-Blow-St-63116/home/93711943,45.0,37.0,59.0
https://www.redfin.com/MO/Saint-Louis/4110-Oregon-Ave-63118/home/93705075,76.0,43.0,58.0
https://www.redfin.com/MO/Saint-Louis/6343-Amelia-Ave-63120/home/93778225,49.0,,47.0
https://www.redfin.com/MO/Saint-Louis/1026-Hornsby-Ave-63147/home/93755602,60.0,43.0,54.0
https://www.redfin.com/MO/Saint-Louis/322-E-Davis-St-63111/home/93711372,58.0,33.0,55.0
https://www.redfin.com/MO/Saint-Louis/5407-Genevieve-Ave-63120/home/93762890,54.0,37.0,37.0
https://www.redfin.com/MO/Saint-Louis/4234-Shreve-Ave-63115/home/93733413,59.0,40.0,42.0
https://www.redfin.com/MO/Saint-Louis/4500-Carter-Ave-63115/home/62746336,51.0,43.0,33.0
https://www.redfin.com/MO/Saint-Louis/2248-Sullivan-Ave-63107/home/93687497,60.0,44.0,58.0
https://www.redfin.com/MO/Saint-Louis/5949-McArthur-Ave-63120/home/93768543,63.0,37.0,52.0
https://www.redfin.com/MO/Saint-Louis/2015-Chippewa-St-63118/home/93696852,78.0,40.0,51.0
https://www.redfin.com/MO/Saint-Louis/4545-Alice-Ave-63115/home/93713956,49.0,44.0,56.0
https://www.redfin.com/MO/Saint-Louis/4669-Elmbank-Ave-63115/home/93735917,60.0,40.0,45.0
https://www.redfin.com/MO/Saint-Louis/3619-Cora-Ave-63115/home/93735643,65.0,40.0,44.0
https://www.redfin.com/MO/Saint-Louis/4228-Red-Bud-Ave-63115/home/93714776,55.0,42.0,51.0
https://www.redfin.com/MO/Saint-Louis/6008-Lucille-Ave-63136/home/93758554,59.0,38.0,58.0
https://www.redfin.com/MO/Saint-Louis/3210-Chippewa-St-63118/home/93695832,80.0,46.0,53.0
https://www.redfin.com/MO/Saint-Louis/3047-Whittier-St-63115/home/62685467,56.0,42.0,45.0
https://www.redfin.com/MO/Saint-Louis/7515-Pennsylvania-Ave-63111/home/93710922,82.0,39.0,69.0
https://www.redfin.com/MO/Saint-Louis/5433-Beacon-Ave-63120/home/87133502,51.0,38.0,39.0
